vid_id,chunk_id,image_path
Vzn77Lnibqs,8,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_321.jpg
Vzn77Lnibqs,8,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_309.jpg
Vzn77Lnibqs,8,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_284.jpg
Vzn77Lnibqs,8,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_068.jpg
Vzn77Lnibqs,8,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_275.jpg
Vzn77Lnibqs,8,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_089.jpg
Vzn77Lnibqs,8,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_151.jpg
Vzn77Lnibqs,8,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_042.jpg
Vzn77Lnibqs,8,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_130.jpg
Vzn77Lnibqs,8,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_197.jpg
Vzn77Lnibqs,8,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_242.jpg
Vzn77Lnibqs,9,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_047.jpg
Vzn77Lnibqs,9,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_264.jpg
Vzn77Lnibqs,9,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_316.jpg
Vzn77Lnibqs,9,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_138.jpg
Vzn77Lnibqs,9,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_074.jpg
Vzn77Lnibqs,9,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_259.jpg
Vzn77Lnibqs,9,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_204.jpg
Vzn77Lnibqs,9,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_235.jpg
Vzn77Lnibqs,9,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_253.jpg
Vzn77Lnibqs,9,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_188.jpg
Vzn77Lnibqs,10,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_171.jpg
Vzn77Lnibqs,10,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_290.jpg
Vzn77Lnibqs,10,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_011.jpg
Vzn77Lnibqs,10,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_085.jpg
Vzn77Lnibqs,10,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_246.jpg
Vzn77Lnibqs,10,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_288.jpg
Vzn77Lnibqs,10,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_273.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_018.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_080.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_256.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_231.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_019.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_081.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_199.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_283.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_048.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_176.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_084.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_326.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_202.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_260.jpg
Vzn77Lnibqs,11,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_240.jpg
Vzn77Lnibqs,12,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_294.jpg
Vzn77Lnibqs,12,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_211.jpg
Vzn77Lnibqs,12,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_065.jpg
Vzn77Lnibqs,12,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_248.jpg
Vzn77Lnibqs,12,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_161.jpg
Vzn77Lnibqs,12,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_118.jpg
Vzn77Lnibqs,12,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_091.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_121.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_082.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_272.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_169.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_315.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_035.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_217.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_070.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_210.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_291.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_214.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_157.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_198.jpg
Vzn77Lnibqs,13,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_051.jpg
Vzn77Lnibqs,14,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_050.jpg
Vzn77Lnibqs,14,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_177.jpg
Vzn77Lnibqs,14,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_101.jpg
Vzn77Lnibqs,14,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_322.jpg
Vzn77Lnibqs,15,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_286.jpg
Vzn77Lnibqs,15,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_229.jpg
Vzn77Lnibqs,15,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_276.jpg
Vzn77Lnibqs,15,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_278.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_115.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_325.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_094.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_262.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_300.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_222.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_304.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_038.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_306.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_269.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_133.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_162.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_241.jpg
Vzn77Lnibqs,16,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_261.jpg
Vzn77Lnibqs,17,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_311.jpg
Vzn77Lnibqs,17,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_093.jpg
Vzn77Lnibqs,17,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_045.jpg
Vzn77Lnibqs,17,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_012.jpg
Vzn77Lnibqs,17,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_041.jpg
Vzn77Lnibqs,17,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_073.jpg
Vzn77Lnibqs,18,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_193.jpg
Vzn77Lnibqs,18,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_200.jpg
Vzn77Lnibqs,18,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_062.jpg
Vzn77Lnibqs,19,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_160.jpg
Vzn77Lnibqs,20,/home/easgrad/baluhars/1234567890/Video_Dataset/SUNDAY_TEST/NEW-DATA-102/keyframes_images/Vzn77Lnibqs/frames_190.jpg
